"q5","q25","q50","q75","q95","id","baseweek","start","end","q95old","window","basedate","startdate","enddate"
0,0,0,1,3,"17","2017W11","2016W07","2017W07",2,"52",2017-03-12,2016-02-14,2017-02-12
0,0,0,0,1,"17","2017W12","2017W02","2017W06",3,"4",2017-03-19,2017-01-08,2017-02-05
0,0,0,1,2,"17","2017W12","2016W50","2017W06",3,"8",2017-03-19,2016-12-11,2017-02-05
0,0,0,1,2,"17","2017W12","2016W32","2017W06",3,"26",2017-03-19,2016-08-07,2017-02-05
0,0,0,1,3,"17","2017W12","2016W06","2017W06",3,"52",2017-03-19,2016-02-07,2017-02-05
0,0,0,0,3,"17","2017W13","2017W05","2017W09",2,"4",2017-03-26,2017-01-29,2017-02-26
0,0,0,1,3,"17","2017W13","2017W01","2017W09",2,"8",2017-03-26,2017-01-01,2017-02-26
0,0,0,1,3,"17","2017W13","2016W35","2017W09",2,"26",2017-03-26,2016-08-28,2017-02-26
0,0,0,1,3,"17","2017W13","2016W09","2017W09",2,"52",2017-03-26,2016-02-28,2017-02-26
0,0,0,1,3,"17","2017W14","2017W04","2017W08",3,"4",2017-04-02,2017-01-22,2017-02-19
0,0,0,1,3,"17","2017W14","2016W52","2017W08",3,"8",2017-04-02,2016-12-25,2017-02-19
0,0,0,1,3,"17","2017W14","2016W34","2017W08",3,"26",2017-04-02,2016-08-21,2017-02-19
0,0,0,1,3,"17","2017W14","2016W08","2017W08",3,"52",2017-04-02,2016-02-21,2017-02-19
0,0,0,0,3,"17","2017W15","2017W05","2017W09",3,"4",2017-04-09,2017-01-29,2017-02-26
0,0,0,1,3,"17","2017W15","2017W01","2017W09",3,"8",2017-04-09,2017-01-01,2017-02-26
0,0,0,1,3,"17","2017W15","2016W35","2017W09",3,"26",2017-04-09,2016-08-28,2017-02-26
0,0,0,1,3,"17","2017W15","2016W09","2017W09",3,"52",2017-04-09,2016-02-28,2017-02-26
0,0,0,3,6,"17","2017W16","2017W06","2017W10",3,"4",2017-04-16,2017-02-05,2017-03-05
0,0,0,2,6,"17","2017W16","2017W02","2017W10",3,"8",2017-04-16,2017-01-08,2017-03-05
0,0,0,1,3,"17","2017W16","2016W36","2017W10",3,"26",2017-04-16,2016-09-04,2017-03-05
0,0,0,1,5,"17","2017W16","2016W10","2017W10",3,"52",2017-04-16,2016-03-06,2017-03-05
0,0,0,2,6,"17","2017W17","2017W07","2017W11",3,"4",2017-04-23,2017-02-12,2017-03-12
0,0,0,1,6,"17","2017W17","2017W03","2017W11",3,"8",2017-04-23,2017-01-15,2017-03-12
0,0,0,1,3,"17","2017W17","2016W37","2017W11",3,"26",2017-04-23,2016-09-11,2017-03-12
0,0,0,1,4,"17","2017W17","2016W11","2017W11",3,"52",2017-04-23,2016-03-13,2017-03-12
0,0,0,0,6,"17","2017W18","2017W08","2017W12",3,"4",2017-04-30,2017-02-19,2017-03-19
0,0,0,1,6,"17","2017W18","2017W04","2017W12",3,"8",2017-04-30,2017-01-22,2017-03-19
0,0,0,1,3,"17","2017W18","2016W38","2017W12",3,"26",2017-04-30,2016-09-18,2017-03-19
0,0,0,1,4,"17","2017W18","2016W12","2017W12",3,"52",2017-04-30,2016-03-20,2017-03-19
0,0,0,0,6,"17","2017W19","2017W09","2017W13",3,"4",2017-05-07,2017-02-26,2017-03-26
0,0,0,0,6,"17","2017W19","2017W05","2017W13",3,"8",2017-05-07,2017-01-29,2017-03-26
0,0,0,1,3,"17","2017W19","2016W39","2017W13",3,"26",2017-05-07,2016-09-25,2017-03-26
0,0,0,1,4,"17","2017W19","2016W13","2017W13",3,"52",2017-05-07,2016-03-27,2017-03-26
0,0,0,1,6,"17","2017W20","2017W10","2017W14",3,"4",2017-05-14,2017-03-05,2017-04-02
0,0,0,1,6,"17","2017W20","2017W06","2017W14",3,"8",2017-05-14,2017-02-05,2017-04-02
0,0,0,1,3,"17","2017W20","2016W40","2017W14",3,"26",2017-05-14,2016-10-02,2017-04-02
0,0,0,1,4,"17","2017W20","2016W14","2017W14",3,"52",2017-05-14,2016-04-03,2017-04-02
0,0,0,0,1,"17","2017W21","2017W11","2017W15",3,"4",2017-05-21,2017-03-12,2017-04-09
0,0,0,1,6,"17","2017W21","2017W07","2017W15",3,"8",2017-05-21,2017-02-12,2017-04-09
0,0,0,1,3,"17","2017W21","2016W41","2017W15",3,"26",2017-05-21,2016-10-09,2017-04-09
0,0,0,1,4,"17","2017W21","2016W15","2017W15",3,"52",2017-05-21,2016-04-10,2017-04-09
0,0,0,0,1,"17","2017W22","2017W12","2017W16",3,"4",2017-05-28,2017-03-19,2017-04-16
0,0,0,0,6,"17","2017W22","2017W08","2017W16",3,"8",2017-05-28,2017-02-19,2017-04-16
0,0,0,1,3,"17","2017W22","2016W42","2017W16",3,"26",2017-05-28,2016-10-16,2017-04-16
0,0,0,1,5,"17","2017W22","2016W16","2017W16",3,"52",2017-05-28,2016-04-17,2017-04-16
0,0,0,0,1,"17","2017W23","2017W13","2017W17",3,"4",2017-06-04,2017-03-26,2017-04-23
0,0,0,0,6,"17","2017W23","2017W09","2017W17",3,"8",2017-06-04,2017-02-26,2017-04-23
0,0,0,1,3,"17","2017W23","2016W43","2017W17",3,"26",2017-06-04,2016-10-23,2017-04-23
0,0,0,1,3,"17","2017W23","2016W17","2017W17",3,"52",2017-06-04,2016-04-24,2017-04-23
0,0,0,0,1,"17","2017W24","2017W14","2017W18",3,"4",2017-06-11,2017-04-02,2017-04-30
0,0,0,0,6,"17","2017W24","2017W10","2017W18",3,"8",2017-06-11,2017-03-05,2017-04-30
0,0,0,1,3,"17","2017W24","2016W44","2017W18",3,"26",2017-06-11,2016-10-30,2017-04-30
0,0,0,1,3,"17","2017W24","2016W18","2017W18",3,"52",2017-06-11,2016-05-01,2017-04-30
0,0,0,0,0,"17","2017W25","2017W15","2017W19",3,"4",2017-06-18,2017-04-09,2017-05-07
0,0,0,0,1,"17","2017W25","2017W11","2017W19",3,"8",2017-06-18,2017-03-12,2017-05-07
0,0,0,1,3,"17","2017W25","2016W45","2017W19",3,"26",2017-06-18,2016-11-06,2017-05-07
0,0,0,1,3,"17","2017W25","2016W19","2017W19",3,"52",2017-06-18,2016-05-08,2017-05-07
0,0,0,0,0,"17","2017W26","2017W16","2017W20",3,"4",2017-06-25,2017-04-16,2017-05-14
0,0,0,0,1,"17","2017W26","2017W12","2017W20",3,"8",2017-06-25,2017-03-19,2017-05-14
0,0,0,1,3,"17","2017W26","2016W46","2017W20",3,"26",2017-06-25,2016-11-13,2017-05-14
0,0,0,1,3,"17","2017W26","2016W20","2017W20",3,"52",2017-06-25,2016-05-15,2017-05-14
0,0,0,0,0,"17","2017W27","2017W17","2017W21",3,"4",2017-07-02,2017-04-23,2017-05-21
0,0,0,0,1,"17","2017W27","2017W13","2017W21",3,"8",2017-07-02,2017-03-26,2017-05-21
0,0,0,1,3,"17","2017W27","2016W47","2017W21",3,"26",2017-07-02,2016-11-20,2017-05-21
0,0,0,1,3,"17","2017W27","2016W21","2017W21",3,"52",2017-07-02,2016-05-22,2017-05-21
0,0,0,0,0,"17","2017W28","2017W18","2017W22",3,"4",2017-07-09,2017-04-30,2017-05-28
0,0,0,0,1,"17","2017W28","2017W14","2017W22",3,"8",2017-07-09,2017-04-02,2017-05-28
0,0,0,1,3,"17","2017W28","2016W48","2017W22",3,"26",2017-07-09,2016-11-27,2017-05-28
0,0,0,1,3,"17","2017W28","2016W22","2017W22",3,"52",2017-07-09,2016-05-29,2017-05-28
NA,NA,NA,NA,NA,"21","2010W15","2010W01","2010W05",5,"4",2010-04-11,2010-01-03,2010-01-31
NA,NA,NA,NA,NA,"21","2010W15","2009W49","2010W05",5,"8",2010-04-11,2009-12-06,2010-01-31
2,2,3,5,6,"21","2010W15","2009W31","2010W05",5,"26",2010-04-11,2009-08-02,2010-01-31
1,2,3,5,7,"21","2010W15","2009W05","2010W05",5,"52",2010-04-11,2009-02-01,2010-01-31
NA,NA,NA,NA,NA,"21","2010W16","2009W52","2010W04",6,"4",2010-04-18,2009-12-27,2010-01-24
NA,NA,NA,NA,NA,"21","2010W16","2009W48","2010W04",6,"8",2010-04-18,2009-11-29,2010-01-24
2,2,3,5,7,"21","2010W16","2009W30","2010W04",6,"26",2010-04-18,2009-07-26,2010-01-24
1,2,3,5,7,"21","2010W16","2009W04","2010W04",6,"52",2010-04-18,2009-01-25,2010-01-24
NA,NA,NA,NA,NA,"21","2010W17","2009W51","2010W03",7,"4",2010-04-25,2009-12-20,2010-01-17
NA,NA,NA,NA,NA,"21","2010W17","2009W47","2010W03",7,"8",2010-04-25,2009-11-22,2010-01-17
1,2,3,5,7,"21","2010W17","2009W29","2010W03",7,"26",2010-04-25,2009-07-19,2010-01-17
1,2,3,5,7,"21","2010W17","2009W03","2010W03",7,"52",2010-04-25,2009-01-18,2010-01-17
NA,NA,NA,NA,NA,"21","2010W18","2009W52","2010W04",7,"4",2010-05-02,2009-12-27,2010-01-24
NA,NA,NA,NA,NA,"21","2010W18","2009W48","2010W04",7,"8",2010-05-02,2009-11-29,2010-01-24
2,2,3,5,7,"21","2010W18","2009W30","2010W04",7,"26",2010-05-02,2009-07-26,2010-01-24
1,2,3,5,7,"21","2010W18","2009W04","2010W04",7,"52",2010-05-02,2009-01-25,2010-01-24
NA,NA,NA,NA,NA,"21","2010W19","2010W01","2010W05",7,"4",2010-05-09,2010-01-03,2010-01-31
NA,NA,NA,NA,NA,"21","2010W19","2009W49","2010W05",7,"8",2010-05-09,2009-12-06,2010-01-31
2,2,3,5,6,"21","2010W19","2009W31","2010W05",7,"26",2010-05-09,2009-08-02,2010-01-31
1,2,3,5,7,"21","2010W19","2009W05","2010W05",7,"52",2010-05-09,2009-02-01,2010-01-31
NA,NA,NA,NA,NA,"21","2010W20","2010W04","2010W08",6,"4",2010-05-16,2010-01-24,2010-02-21
NA,NA,NA,NA,NA,"21","2010W20","2009W52","2010W08",6,"8",2010-05-16,2009-12-27,2010-02-21
2,2,2,3,6,"21","2010W20","2009W34","2010W08",6,"26",2010-05-16,2009-08-23,2010-02-21
1,2,3,5,7,"21","2010W20","2009W08","2010W08",6,"52",2010-05-16,2009-02-22,2010-02-21
2,2,2,4,6,"21","2010W21","2010W05","2010W09",6,"4",2010-05-23,2010-01-31,2010-02-28
2,2,2,4,6,"21","2010W21","2010W01","2010W09",6,"8",2010-05-23,2010-01-03,2010-02-28
2,2,2,4,6,"21","2010W21","2009W35","2010W09",6,"26",2010-05-23,2009-08-30,2010-02-28
1,2,3,5,7,"21","2010W21","2009W09","2010W09",6,"52",2010-05-23,2009-03-01,2010-02-28
0,0,2,3,6,"21","2010W22","2010W06","2010W10",6,"4",2010-05-30,2010-02-07,2010-03-07
0,0,2,3,6,"21","2010W22","2010W02","2010W10",6,"8",2010-05-30,2010-01-10,2010-03-07
0,0,2,3,6,"21","2010W22","2009W36","2010W10",6,"26",2010-05-30,2009-09-06,2010-03-07
0,2,2,5,7,"21","2010W22","2009W10","2010W10",6,"52",2010-05-30,2009-03-08,2010-03-07
0,0,1,4,5,"21","2010W23","2010W07","2010W11",6,"4",2010-06-06,2010-02-14,2010-03-14
0,0,1,4,5,"21","2010W23","2010W03","2010W11",6,"8",2010-06-06,2010-01-17,2010-03-14
0,0,1,4,5,"21","2010W23","2009W37","2010W11",6,"26",2010-06-06,2009-09-13,2010-03-14
0,0,2,4,6,"21","2010W23","2009W11","2010W11",6,"52",2010-06-06,2009-03-15,2010-03-14
0,0,1,3,5,"21","2010W24","2010W10","2010W14",5,"4",2010-06-13,2010-03-07,2010-04-04
0,0,1,3,5,"21","2010W24","2010W06","2010W14",5,"8",2010-06-13,2010-02-07,2010-04-04
0,0,1,3,5,"21","2010W24","2009W40","2010W14",5,"26",2010-06-13,2009-10-04,2010-04-04
0,0,2,3,5,"21","2010W24","2009W14","2010W14",5,"52",2010-06-13,2009-04-05,2010-04-04
0,0,1,3,4,"21","2010W25","2010W11","2010W15",5,"4",2010-06-20,2010-03-14,2010-04-11
0,0,1,3,5,"21","2010W25","2010W07","2010W15",5,"8",2010-06-20,2010-02-14,2010-04-11
0,0,1,3,5,"21","2010W25","2009W41","2010W15",5,"26",2010-06-20,2009-10-11,2010-04-11
0,1,2,3,5,"21","2010W25","2009W15","2010W15",5,"52",2010-06-20,2009-04-12,2010-04-11
0,1,1,3,4,"21","2010W26","2010W12","2010W16",5,"4",2010-06-27,2010-03-21,2010-04-18
0,0,1,3,5,"21","2010W26","2010W08","2010W16",5,"8",2010-06-27,2010-02-21,2010-04-18
0,0,1,3,5,"21","2010W26","2009W42","2010W16",5,"26",2010-06-27,2009-10-18,2010-04-18
0,0,2,3,5,"21","2010W26","2009W16","2010W16",5,"52",2010-06-27,2009-04-19,2010-04-18
0,0,1,2,3,"21","2010W27","2010W13","2010W17",5,"4",2010-07-04,2010-03-28,2010-04-25
0,0,1,3,5,"21","2010W27","2010W09","2010W17",5,"8",2010-07-04,2010-02-28,2010-04-25
0,0,1,3,5,"21","2010W27","2009W43","2010W17",5,"26",2010-07-04,2009-10-25,2010-04-25
0,0,2,3,5,"21","2010W27","2009W17","2010W17",5,"52",2010-07-04,2009-04-26,2010-04-25
0,0,1,2,3,"21","2010W28","2010W14","2010W18",5,"4",2010-07-11,2010-04-04,2010-05-02
0,0,1,3,5,"21","2010W28","2010W10","2010W18",5,"8",2010-07-11,2010-03-07,2010-05-02
0,0,1,3,5,"21","2010W28","2009W44","2010W18",5,"26",2010-07-11,2009-11-01,2010-05-02
0,0,2,3,5,"21","2010W28","2009W18","2010W18",5,"52",2010-07-11,2009-05-03,2010-05-02
0,1,1,2,4,"21","2010W29","2010W15","2010W19",5,"4",2010-07-18,2010-04-11,2010-05-09
0,0,1,3,4,"21","2010W29","2010W11","2010W19",5,"8",2010-07-18,2010-03-14,2010-05-09
0,0,1,3,5,"21","2010W29","2009W45","2010W19",5,"26",2010-07-18,2009-11-08,2010-05-09
0,0,2,3,5,"21","2010W29","2009W19","2010W19",5,"52",2010-07-18,2009-05-10,2010-05-09
0,0,1,2,5,"21","2010W30","2010W16","2010W20",5,"4",2010-07-25,2010-04-18,2010-05-16
0,1,1,3,4,"21","2010W30","2010W12","2010W20",5,"8",2010-07-25,2010-03-21,2010-05-16
0,0,1,3,5,"21","2010W30","2009W46","2010W20",5,"26",2010-07-25,2009-11-15,2010-05-16
0,0,2,3,5,"21","2010W30","2009W20","2010W20",5,"52",2010-07-25,2009-05-17,2010-05-16
0,1,1,2,5,"21","2010W31","2010W17","2010W21",5,"4",2010-08-01,2010-04-25,2010-05-23
0,0,1,2,3,"21","2010W31","2010W13","2010W21",5,"8",2010-08-01,2010-03-28,2010-05-23
0,0,1,3,5,"21","2010W31","2009W47","2010W21",5,"26",2010-08-01,2009-11-22,2010-05-23
0,0,2,3,5,"21","2010W31","2009W21","2010W21",5,"52",2010-08-01,2009-05-24,2010-05-23
0,0,1,1,1,"21","2010W32","2010W18","2010W22",5,"4",2010-08-08,2010-05-02,2010-05-30
0,0,1,1,3,"21","2010W32","2010W14","2010W22",5,"8",2010-08-08,2010-04-04,2010-05-30
0,0,1,3,5,"21","2010W32","2009W48","2010W22",5,"26",2010-08-08,2009-11-29,2010-05-30
0,0,2,3,5,"21","2010W32","2009W22","2010W22",5,"52",2010-08-08,2009-05-31,2010-05-30
0,0,0,1,1,"21","2010W33","2010W19","2010W23",5,"4",2010-08-15,2010-05-09,2010-06-06
0,0,1,2,4,"21","2010W33","2010W15","2010W23",5,"8",2010-08-15,2010-04-11,2010-06-06
0,0,1,3,5,"21","2010W33","2009W49","2010W23",5,"26",2010-08-15,2009-12-06,2010-06-06
0,0,2,3,5,"21","2010W33","2009W23","2010W23",5,"52",2010-08-15,2009-06-07,2010-06-06
1,1,1,1,1,"21","2010W34","2010W20","2010W24",5,"4",2010-08-22,2010-05-16,2010-06-13
0,0,1,2,5,"21","2010W34","2010W16","2010W24",5,"8",2010-08-22,2010-04-18,2010-06-13
0,0,1,3,5,"21","2010W34","2009W50","2010W24",5,"26",2010-08-22,2009-12-13,2010-06-13
0,0,2,3,5,"21","2010W34","2009W24","2010W24",5,"52",2010-08-22,2009-06-14,2010-06-13
0,0,0,0,0,"21","2010W35","2010W21","2010W25",5,"4",2010-08-29,2010-05-23,2010-06-20
0,0,1,2,5,"21","2010W35","2010W17","2010W25",5,"8",2010-08-29,2010-04-25,2010-06-20
0,0,1,3,5,"21","2010W35","2009W51","2010W25",5,"26",2010-08-29,2009-12-20,2010-06-20
0,0,2,3,5,"21","2010W35","2009W25","2010W25",5,"52",2010-08-29,2009-06-21,2010-06-20
0,0,0,0,0,"21","2010W36","2010W22","2010W26",5,"4",2010-09-05,2010-05-30,2010-06-27
0,0,1,1,1,"21","2010W36","2010W18","2010W26",5,"8",2010-09-05,2010-05-02,2010-06-27
0,0,1,3,5,"21","2010W36","2009W52","2010W26",5,"26",2010-09-05,2009-12-27,2010-06-27
0,0,2,3,5,"21","2010W36","2009W26","2010W26",5,"52",2010-09-05,2009-06-28,2010-06-27
0,0,0,0,0,"21","2010W37","2010W23","2010W27",5,"4",2010-09-12,2010-06-06,2010-07-04
0,0,0,1,1,"21","2010W37","2010W19","2010W27",5,"8",2010-09-12,2010-05-09,2010-07-04
0,0,1,3,5,"21","2010W37","2010W01","2010W27",5,"26",2010-09-12,2010-01-03,2010-07-04
0,0,2,3,5,"21","2010W37","2009W27","2010W27",5,"52",2010-09-12,2009-07-05,2010-07-04
0,0,0,0,0,"21","2010W38","2010W24","2010W28",5,"4",2010-09-19,2010-06-13,2010-07-11
0,0,0,1,1,"21","2010W38","2010W20","2010W28",5,"8",2010-09-19,2010-05-16,2010-07-11
0,0,1,3,5,"21","2010W38","2010W02","2010W28",5,"26",2010-09-19,2010-01-10,2010-07-11
0,0,2,3,5,"21","2010W38","2009W28","2010W28",5,"52",2010-09-19,2009-07-12,2010-07-11
0,0,0,0,0,"21","2010W39","2010W25","2010W29",5,"4",2010-09-26,2010-06-20,2010-07-18
0,0,0,0,0,"21","2010W39","2010W21","2010W29",5,"8",2010-09-26,2010-05-23,2010-07-18
0,0,1,3,5,"21","2010W39","2010W03","2010W29",5,"26",2010-09-26,2010-01-17,2010-07-18
0,0,2,3,5,"21","2010W39","2009W29","2010W29",5,"52",2010-09-26,2009-07-19,2010-07-18
NA,NA,NA,NA,NA,"21","2010W40","2010W26","2010W30",5,"4",2010-10-03,2010-06-27,2010-07-25
0,0,0,0,0,"21","2010W40","2010W22","2010W30",5,"8",2010-10-03,2010-05-30,2010-07-25
0,0,1,3,5,"21","2010W40","2010W04","2010W30",5,"26",2010-10-03,2010-01-24,2010-07-25
0,0,2,3,5,"21","2010W40","2009W30","2010W30",5,"52",2010-10-03,2009-07-26,2010-07-25
NA,NA,NA,NA,NA,"21","2010W41","2010W27","2010W31",5,"4",2010-10-10,2010-07-04,2010-08-01
0,0,0,0,0,"21","2010W41","2010W23","2010W31",5,"8",2010-10-10,2010-06-06,2010-08-01
0,0,1,3,5,"21","2010W41","2010W05","2010W31",5,"26",2010-10-10,2010-01-31,2010-08-01
0,0,2,3,5,"21","2010W41","2009W31","2010W31",5,"52",2010-10-10,2009-08-02,2010-08-01
NA,NA,NA,NA,NA,"21","2010W42","2010W28","2010W32",5,"4",2010-10-17,2010-07-11,2010-08-08
0,0,0,0,0,"21","2010W42","2010W24","2010W32",5,"8",2010-10-17,2010-06-13,2010-08-08
0,0,1,3,5,"21","2010W42","2010W06","2010W32",5,"26",2010-10-17,2010-02-07,2010-08-08
0,0,1,3,5,"21","2010W42","2009W32","2010W32",5,"52",2010-10-17,2009-08-09,2010-08-08
NA,NA,NA,NA,NA,"21","2010W43","2010W29","2010W33",5,"4",2010-10-24,2010-07-18,2010-08-15
0,0,0,0,0,"21","2010W43","2010W25","2010W33",5,"8",2010-10-24,2010-06-20,2010-08-15
0,0,1,3,5,"21","2010W43","2010W07","2010W33",5,"26",2010-10-24,2010-02-14,2010-08-15
0,0,1,3,5,"21","2010W43","2009W33","2010W33",5,"52",2010-10-24,2009-08-16,2010-08-15
NA,NA,NA,NA,NA,"21","2010W44","2010W30","2010W34",5,"4",2010-10-31,2010-07-25,2010-08-22
NA,NA,NA,NA,NA,"21","2010W44","2010W26","2010W34",5,"8",2010-10-31,2010-06-27,2010-08-22
0,0,1,3,5,"21","2010W44","2010W08","2010W34",5,"26",2010-10-31,2010-02-21,2010-08-22
0,0,1,3,5,"21","2010W44","2009W34","2010W34",5,"52",2010-10-31,2009-08-23,2010-08-22
NA,NA,NA,NA,NA,"21","2010W45","2010W31","2010W35",5,"4",2010-11-07,2010-08-01,2010-08-29
NA,NA,NA,NA,NA,"21","2010W45","2010W27","2010W35",5,"8",2010-11-07,2010-07-04,2010-08-29
0,0,1,3,5,"21","2010W45","2010W09","2010W35",5,"26",2010-11-07,2010-02-28,2010-08-29
0,0,1,3,5,"21","2010W45","2009W35","2010W35",5,"52",2010-11-07,2009-08-30,2010-08-29
NA,NA,NA,NA,NA,"21","2010W46","2010W32","2010W36",5,"4",2010-11-14,2010-08-08,2010-09-05
NA,NA,NA,NA,NA,"21","2010W46","2010W28","2010W36",5,"8",2010-11-14,2010-07-11,2010-09-05
0,0,1,3,5,"21","2010W46","2010W10","2010W36",5,"26",2010-11-14,2010-03-07,2010-09-05
0,0,1,3,5,"21","2010W46","2009W36","2010W36",5,"52",2010-11-14,2009-09-06,2010-09-05
NA,NA,NA,NA,NA,"21","2010W47","2010W33","2010W37",5,"4",2010-11-21,2010-08-15,2010-09-12
NA,NA,NA,NA,NA,"21","2010W47","2010W29","2010W37",5,"8",2010-11-21,2010-07-18,2010-09-12
0,0,1,3,4,"21","2010W47","2010W11","2010W37",5,"26",2010-11-21,2010-03-14,2010-09-12
0,0,1,3,5,"21","2010W47","2009W37","2010W37",5,"52",2010-11-21,2009-09-13,2010-09-12
NA,NA,NA,NA,NA,"21","2010W48","2010W36","2010W40",4,"4",2010-11-28,2010-09-05,2010-10-03
NA,NA,NA,NA,NA,"21","2010W48","2010W32","2010W40",4,"8",2010-11-28,2010-08-08,2010-10-03
0,0,1,1,3,"21","2010W48","2010W14","2010W40",4,"26",2010-11-28,2010-04-04,2010-10-03
0,0,1,3,5,"21","2010W48","2009W40","2010W40",4,"52",2010-11-28,2009-10-04,2010-10-03
NA,NA,NA,NA,NA,"21","2010W49","2010W39","2010W43",3,"4",2010-12-05,2010-09-26,2010-10-24
NA,NA,NA,NA,NA,"21","2010W49","2010W35","2010W43",3,"8",2010-12-05,2010-08-29,2010-10-24
0,0,1,2,5,"21","2010W49","2010W17","2010W43",3,"26",2010-12-05,2010-04-25,2010-10-24
0,0,1,3,5,"21","2010W49","2009W43","2010W43",3,"52",2010-12-05,2009-10-25,2010-10-24
NA,NA,NA,NA,NA,"21","2010W50","2010W36","2010W40",5,"4",2010-12-12,2010-09-05,2010-10-03
NA,NA,NA,NA,NA,"21","2010W50","2010W32","2010W40",5,"8",2010-12-12,2010-08-08,2010-10-03
0,0,1,1,3,"21","2010W50","2010W14","2010W40",5,"26",2010-12-12,2010-04-04,2010-10-03
0,0,1,3,5,"21","2010W50","2009W40","2010W40",5,"52",2010-12-12,2009-10-04,2010-10-03
NA,NA,NA,NA,NA,"21","2010W51","2010W41","2010W45",3,"4",2010-12-19,2010-10-10,2010-11-07
NA,NA,NA,NA,NA,"21","2010W51","2010W37","2010W45",3,"8",2010-12-19,2010-09-12,2010-11-07
0,0,0,1,1,"21","2010W51","2010W19","2010W45",3,"26",2010-12-19,2010-05-09,2010-11-07
0,0,1,3,5,"21","2010W51","2009W45","2010W45",3,"52",2010-12-19,2009-11-08,2010-11-07
NA,NA,NA,NA,NA,"21","2010W52","2010W46","2010W50",1,"4",2010-12-26,2010-11-14,2010-12-12
NA,NA,NA,NA,NA,"21","2010W52","2010W42","2010W50",1,"8",2010-12-26,2010-10-17,2010-12-12
0,0,0,0,0,"21","2010W52","2010W24","2010W50",1,"26",2010-12-26,2010-06-13,2010-12-12
0,0,1,3,5,"21","2010W52","2009W50","2010W50",1,"52",2010-12-26,2009-12-13,2010-12-12
NA,NA,NA,NA,NA,"21","2011W01","2010W49","2011W01",0,"4",2011-01-02,2010-12-05,2011-01-02
NA,NA,NA,NA,NA,"21","2011W01","2010W45","2011W01",0,"8",2011-01-02,2010-11-07,2011-01-02
NA,NA,NA,NA,NA,"21","2011W01","2010W27","2011W01",0,"26",2011-01-02,2010-07-04,2011-01-02
0,0,1,3,5,"21","2011W01","2010W01","2011W01",0,"52",2011-01-02,2010-01-03,2011-01-02
NA,NA,NA,NA,NA,"21","2011W02","2010W50","2011W02",0,"4",2011-01-09,2010-12-12,2011-01-09
NA,NA,NA,NA,NA,"21","2011W02","2010W46","2011W02",0,"8",2011-01-09,2010-11-14,2011-01-09
NA,NA,NA,NA,NA,"21","2011W02","2010W28","2011W02",0,"26",2011-01-09,2010-07-11,2011-01-09
0,0,1,3,5,"21","2011W02","2010W02","2011W02",0,"52",2011-01-09,2010-01-10,2011-01-09
NA,NA,NA,NA,NA,"21","2011W03","2010W51","2011W03",0,"4",2011-01-16,2010-12-19,2011-01-16
NA,NA,NA,NA,NA,"21","2011W03","2010W47","2011W03",0,"8",2011-01-16,2010-11-21,2011-01-16
NA,NA,NA,NA,NA,"21","2011W03","2010W29","2011W03",0,"26",2011-01-16,2010-07-18,2011-01-16
0,0,1,3,5,"21","2011W03","2010W03","2011W03",0,"52",2011-01-16,2010-01-17,2011-01-16
NA,NA,NA,NA,NA,"21","2011W04","2010W52","2011W04",0,"4",2011-01-23,2010-12-26,2011-01-23
NA,NA,NA,NA,NA,"21","2011W04","2010W48","2011W04",0,"8",2011-01-23,2010-11-28,2011-01-23
NA,NA,NA,NA,NA,"21","2011W04","2010W30","2011W04",0,"26",2011-01-23,2010-07-25,2011-01-23
0,0,1,3,5,"21","2011W04","2010W04","2011W04",0,"52",2011-01-23,2010-01-24,2011-01-23
NA,NA,NA,NA,NA,"21","2011W05","2011W01","2011W05",0,"4",2011-01-30,2011-01-02,2011-01-30
NA,NA,NA,NA,NA,"21","2011W05","2010W49","2011W05",0,"8",2011-01-30,2010-12-05,2011-01-30
NA,NA,NA,NA,NA,"21","2011W05","2010W31","2011W05",0,"26",2011-01-30,2010-08-01,2011-01-30
0,0,1,3,5,"21","2011W05","2010W05","2011W05",0,"52",2011-01-30,2010-01-31,2011-01-30
NA,NA,NA,NA,NA,"21","2011W06","2011W02","2011W06",0,"4",2011-02-06,2011-01-09,2011-02-06
NA,NA,NA,NA,NA,"21","2011W06","2010W50","2011W06",0,"8",2011-02-06,2010-12-12,2011-02-06
NA,NA,NA,NA,NA,"21","2011W06","2010W32","2011W06",0,"26",2011-02-06,2010-08-08,2011-02-06
0,0,1,3,5,"21","2011W06","2010W06","2011W06",0,"52",2011-02-06,2010-02-07,2011-02-06
NA,NA,NA,NA,NA,"21","2011W07","2011W03","2011W07",0,"4",2011-02-13,2011-01-16,2011-02-13
NA,NA,NA,NA,NA,"21","2011W07","2010W51","2011W07",0,"8",2011-02-13,2010-12-19,2011-02-13
NA,NA,NA,NA,NA,"21","2011W07","2010W33","2011W07",0,"26",2011-02-13,2010-08-15,2011-02-13
0,0,1,3,5,"21","2011W07","2010W07","2011W07",0,"52",2011-02-13,2010-02-14,2011-02-13
NA,NA,NA,NA,NA,"21","2011W08","2011W04","2011W08",0,"4",2011-02-20,2011-01-23,2011-02-20
NA,NA,NA,NA,NA,"21","2011W08","2010W52","2011W08",0,"8",2011-02-20,2010-12-26,2011-02-20
NA,NA,NA,NA,NA,"21","2011W08","2010W34","2011W08",0,"26",2011-02-20,2010-08-22,2011-02-20
0,0,1,3,5,"21","2011W08","2010W08","2011W08",0,"52",2011-02-20,2010-02-21,2011-02-20
